Record.Num	Patch.Num	UniquePatch.Num	Patch.CT	Transect	Month	Day 	Year	Time	Heading	Visibility_ft	Observer	Species.Ident 	T1.10_15	T1.15_20	T1.20_25	T1.25_30	T1.30	T1_Unknown	T2.0_5	T2.5_10	T2.10_15	T2.15_20	T2.20_25	T2.25_30	T2.30	T2.Unknown	Notes
3375	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Yellowhead (H. garnoti)															
3376	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Slipperydick (H. bivittatus)															
3377	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Bluehead (T. bifasciatum)															
3378	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Clown wrasse (H. maculipinna)															
3379	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Goatfishes															
3380	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Yellow (M. martinicus)															
3381	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Spotted (P. maculatus)															
3382	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Grunts															
3383	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Bluestriped (Haemulon sciurus)	12							40	3						
3384	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Spanish (H. macrostomum)															
3385	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Striped (H. striatum)															
3386	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	White (H. plumieri)	2								1						
3387	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Caesar (H. carbonarium)															
3388	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Cottonwick (H. melanurum)															
3389	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	French (H. flavolineatum)								65							
3390	2	12	FloridaKeys	2	7	6	16	NA	120	NA	Bart	Harlequin  Bass (Serranusti grinus)															
3391	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Serranids															
3392	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Nassau Grouper (E. striatus)															
3393	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Graysby (C. cruentatus)															
3394	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Red Hind (E. guttatus)															
3395	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Rock Hind (E. adscensionis)															
3396	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Coney (C. fulvus)															
3397	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Hamlets (Hypoplectrus spp)															
3398	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Gag Grouper			1												
3399	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Silvery															
3400	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Bar Jack (C. ruber)															
3401	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Horse-eyed jacks (C. latus)															
3402	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Crevalle jack (C. hippos)															
3403	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Permit (Trachinotus falcatus)															
3404	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Houndfish (Tylosurus crocodilus)															
3405	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Barracuda (Sphyraena barracuda)															
3406	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Mullets (Mugil spp.)															
3407	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Chubs (Kyposus spp.)															
3408	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Porgy (Calamus spp.)									1						
3409	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Porkfish								2							
3410	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Bass								3							
3411	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Surgeonfish															
3412	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Ocean surgeonfish (A. bahanius)															
3413	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Doctorfish (A. chirurgus)															
3414	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Blue tang (A. coeruleus)								1							
3415	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Sandtile Fish 															
3416	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Squirrelfish (Holocentrus spp.)															
3417	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Lionfish (Pterois volitans)															
3418	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Snappers															
3419	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Mutton snapper (Lutjanus analis)			1												
3420	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Gray snapper (L. griseus)															
3421	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Dog snapper (L. jocu)															
3422	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Schoolmaster (L. apodus)	10								10	2					
3423	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Yellowtail snapper (O.chrysurus)															
3424	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	"Puffers, Triggers, Filefish"															
3425	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Sharpnose puffer															
3426	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	 (C. rostrata)															
3427	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Balloon (D. holocanthus)															
3428	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Porcupine (D. hystrix)															
3429	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Queen trigger (Balistes vetula)															
3430	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Gray trigger (B. capriscus)															
3431	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Black durgon (Melicthys niger)															
3432	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Orangepotted file (C. pullus)															
3433	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Whitespotted file(C. macrocerus)															
3434	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Butterflyfish															
3435	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Longsnout BFF (C. aculeatus)															
3436	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Foureyebff (C. capistratus)															
3437	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Spotfinbff(C. ocellatus)															
3438	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Bandedbff (C. striatus)															
3439	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Reef bff(C. sedentarius)															
3440	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Parrotfish															
3441	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Stoplight Ter ((Sp. viride) Int.)							1	1							
3442	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Princess Ter.															
3443	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Striped Ter.								1							
3444	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	RedbandTer.															
3445	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	RedtailTer.															
3446	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Yellowtail Ter.															
3447	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Green-blotch Ter.															
3448	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Rainbow		1	1												
3449	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Midnight															
3450	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Juvenile															
3451	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Damselfishes &Chromis															
3452	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Sergeant major (A. saxatilis)															
3453	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Blue chromis															
3454	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Brown chromis (C. multilineata)															
3455	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Yellowtail damsel (M. chrusurus)															
3456	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Beaugregory															
3457	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Bicolor damsel															
3458	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Threespot damsel															
3459	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Dusky damsel							9								
3460	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Cocoa Damsel 							1								
3461	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Angelfishes															
3462	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Grey (P. arcuatus)															
3463	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	French															
3464	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Hawkfish (A. pinos)															
3465	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Trumpetfish (A. maculates)															
3466	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Wrasses															
3467	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Hogfish (L. maximus)			1												
3468	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Spanish hogfish (B. rufus)															
3469	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Puddingwife (H. radiatus)															
3470	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Creole wrasse (C. parrai)															
3471	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Yellowhead (H. garnoti)															
3472	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Slipperydick (H. bivittatus)															
3473	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Bluehead (T. bifasciatum)															
3474	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Clown wrasse (H. maculipinna)															
3475	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Goatfishes															
3476	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Yellow (M. martinicus)															
3477	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Spotted (P. maculatus)															
3478	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Grunts															
3479	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Bluestriped (Haemulon sciurus)	64							56	50	15					
3480	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Spanish (H. macrostomum)									1						
3481	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Striped (H. striatum)															
3482	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	White (H. plumieri)	13							16	5	4					
3483	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Caesar (H. carbonarium)															
3484	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Cottonwick (H. melanurum)															
3485	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	French (H. flavolineatum)								35							
3486	2	12	FloridaKeys	3	7	8	16	930	0	NA	Bart	Harlequin  Bass (Serranusti grinus)															
3487	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Serranids															
3488	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Nassau Grouper (E. striatus)															
3489	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Graysby (C. cruentatus)															
3490	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Red Hind (E. guttatus)															
3491	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Rock Hind (E. adscensionis)															
3492	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Coney (C. fulvus)															
3493	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Hamlets (Hypoplectrus spp)															
3494	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Silvery															
3495	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Bar Jack (C. ruber)				1											
3496	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Horse-eyed jacks (C. latus)															
3497	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Crevalle jack (C. hippos)															
3498	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Permit (Trachinotus falcatus)															
3499	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Houndfish (Tylosurus crocodilus)															
3500	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Barracuda (Sphyraena barracuda)					1										
3501	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Mullets (Mugil spp.)															
3502	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Chubs (Kyposus spp.)															
3503	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Porgy (Calamus spp.)															
3504	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Porkfish															
3505	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Surgeonfish															
3506	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Ocean surgeonfish (A. bahanius)		1													
3507	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Doctorfish (A. chirurgus)															
3508	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Blue tang (A. coeruleus)									7						
3509	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Sandtile Fish 															
3510	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Squirrelfish (Holocentrus spp.)															
3511	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Lionfish (Pterois volitans)															
3512	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Snappers															
3513	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Mutton snapper (Lutjanus analis)															
3514	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Gray snapper (L. griseus)															
3515	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Dog snapper (L. jocu)															
3516	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Schoolmaster (L. apodus)															
3517	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Yellowtail snapper (O.chrysurus)	5							2							
3518	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	"Puffers, Triggers, Filefish"															
3519	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Sharpnose puffer															
3520	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	 (C. rostrata)															
3521	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Balloon (D. holocanthus)															
3522	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Porcupine (D. hystrix)															
3523	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Queen trigger (Balistes vetula)															
3524	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Gray trigger (B. capriscus)															
3525	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Black durgon (Melicthys niger)															
3526	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Orangepotted file (C. pullus)															
3527	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Whitespotted file(C. macrocerus)															
3528	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Butterflyfish															
3529	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Longsnout BFF (C. aculeatus)															
3530	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Foureyebff (C. capistratus)															
3531	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Spotfinbff(C. ocellatus)															
3532	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Bandedbff (C. striatus)															
3533	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Reef bff(C. sedentarius)															
3534	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Parrotfish															
3535	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Stoplight Ter ((Sp. viride) Int.)		1	1												
3536	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Princess Ter.															
3537	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Striped Ter.															
3538	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	RedbandTer.															
3539	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	RedtailTer.															
3540	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Yellowtail Ter.	1	5	1						3						
3541	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Green-blotch Ter.															
3542	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Rainbow				2							2	1	1		
3543	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Midnight															
3544	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Juvenile															
3545	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Damselfishes &Chromis							2								
3546	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Sergeant major (A. saxatilis)															
3547	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Blue chromis															
3548	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Brown chromis (C. multilineata)															
3549	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Yellowtail damsel (M. chrusurus)															
3550	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Beaugregory															
3551	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Bicolor damsel															
3552	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Threespot damsel															
3553	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Dusky damsel															
3554	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Cocoa Damsel 															
3555	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Angelfishes															
3556	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Grey (P. arcuatus)															
3557	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	French															
3558	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Hawkfish (A. pinos)															
3559	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Trumpetfish (A. maculates)															
3560	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Wrasses							50	7							
3561	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Hogfish (L. maximus)		1	1	1						1	1				
3562	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Spanish hogfish (B. rufus)									1						
3563	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Puddingwife (H. radiatus)															
3564	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Creole wrasse (C. parrai)															
3565	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Yellowhead (H. garnoti)															
3566	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Slipperydick (H. bivittatus)															
3567	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Bluehead (T. bifasciatum)															
3568	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Clown wrasse (H. maculipinna)															
3569	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Goatfishes															
3570	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Yellow (M. martinicus)															
3571	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Spotted (P. maculatus)															
3572	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Grunts															
3573	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Bluestriped (Haemulon sciurus)															
3574	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Spanish (H. macrostomum)															
3575	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Striped (H. striatum)															
3576	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	White (H. plumieri)	1							1	3						
3577	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Caesar (H. carbonarium)															
3578	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Cottonwick (H. melanurum)															
3579	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	French (H. flavolineatum)															
3580	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Black Margate			1	1											
3581	3	13	FloridaKeys	1	7	11	16	1100	0	NA	Bart	Harlequin  Bass (Serranusti grinus)															
3582	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Serranids															
3583	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Nassau Grouper (E. striatus)															
3584	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Graysby (C. cruentatus)															
3585	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Red Hind (E. guttatus)															
3586	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Rock Hind (E. adscensionis)															
3587	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Coney (C. fulvus)															
3588	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Hamlets (Hypoplectrus spp)															
3589	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Silvery															
3590	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Bar Jack (C. ruber)								1	1						
3591	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Horse-eyed jacks (C. latus)															
3592	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Crevalle jack (C. hippos)															
3593	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Permit (Trachinotus falcatus)															
3594	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Houndfish (Tylosurus crocodilus)															
3595	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Barracuda (Sphyraena barracuda)													2		
3596	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Mullets (Mugil spp.)															
3597	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Chubs (Kyposus spp.)	10								9						
3598	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Porgy (Calamus spp.)															
3599	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Porkfish															
3600	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Surgeonfish	14	1						1							
3601	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Ocean surgeonfish (A. bahanius)							1	1							
3602	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Doctorfish (A. chirurgus)															
3603	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Blue tang (A. coeruleus)															
3604	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Sandtile Fish 															
3605	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Squirrelfish (Holocentrus spp.)															
3606	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Lionfish (Pterois volitans)															
3607	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Snappers															
3608	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Mutton snapper (Lutjanus analis)										1					
3609	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Gray snapper (L. griseus)	4		1						3		1				
3610	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Dog snapper (L. jocu)															
3611	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Schoolmaster (L. apodus)															
3612	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Yellowtail snapper (O.chrysurus)															
3613	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	"Puffers, Triggers, Filefish"															
3614	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Sharpnose puffer															
3615	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	 (C. rostrata)															
3616	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Balloon (D. holocanthus)															
3617	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Porcupine (D. hystrix)															
3618	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Queen trigger (Balistes vetula)															
3619	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Gray trigger (B. capriscus)															
3620	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Black durgon (Melicthys niger)															
3621	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Orangepotted file (C. pullus)															
3622	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Whitespotted file(C. macrocerus)															
3623	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Butterflyfish															
3624	3	13	FloridaKeys	2	7	11	16	1300	90	NA	Bart	Longsnout BFF (C. aculeatus)															
